block_id,log,label,cause,raisonnement
blk_-5961895238114806886,081111 063305 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-5961895238114806886 size 28508403,Normal,Ajout d'un bloc de données dans HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout de bloc. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le changement. Étape 3 : Le bloc est ajouté avec succès au nœud de données spécifié.
blk_-2654726224018724510,081111 063316 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_-2654726224018724510 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter les modifications. Étape 3 : Le bloc de données est ajouté avec succès au système de fichiers HDFS.
blk_-3955287039966096707,081111 063323 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.225:50010 is added to blk_-3955287039966096707 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter l'ajout du bloc. Étape 3 : Le bloc est ajouté avec succès et l'opération est enregistrée dans les logs HDFS.
blk_-1379379987510648393,081111 063402 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_-1379379987510648393 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout de bloc. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le changement. Étape 3 : Le bloc est ajouté avec succès au nœud de données spécifié.
blk_1858805942071850133,081111 063413 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001726_0/part-01726. blk_1858805942071850133,Normal,Allocation de bloc pour un fichier temporaire,Étape 1 : Le système de fichiers HDFS (Hadoop Distributed File System) alloue un bloc pour stocker des données. Étape 2 : Le processus d'allocation de bloc est géré par le NameSystem. Étape 3 : Le bloc alloué est utilisé pour stocker une partie d'un fichier temporaire lié à une tâche de traitement de données.
blk_5183831565578080242,081111 063451 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001554_0/part-01554. blk_5183831565578080242,Normal,Allocation de bloc dans HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem est sollicité pour allouer un bloc pour stocker les données. Étape 3 : Le bloc est alloué avec succès et son identifiant est généré.
blk_3248835454898465560,081111 063459 21912 INFO dfs.DataNode$DataXceiver: Receiving block blk_3248835454898465560 src: /10.251.42.84:40950 dest: /10.251.42.84:50010,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit une demande de transfert de données. Étape 2 : Le nœud de données vérifie la source et la destination du transfert. Étape 3 : Le transfert de données est effectué avec succès
blk_3776895047834644694,081111 063514 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001709_0/part-01709. blk_3776895047834644694,Normal,Allocation de bloc pour un fichier temporaire,"Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem détermine la nécessité d'allouer un nouveau bloc pour stocker les données. Étape 3 : Le bloc est alloué avec un identifiant unique, tel que blk_3776895047834644694, pour le fichier temporaire part-01709 dans le répertoire /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001709_0."
blk_8521306385156958668,081111 063636 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to blk_8521306385156958668 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter les modifications. Étape 3 : Le bloc de données est ajouté avec succès au système de fichiers HDFS.
blk_1606295458729964667,081111 063859 22169 INFO dfs.DataNode$DataXceiver: Receiving block blk_1606295458729964667 src: /10.251.214.32:47910 dest: /10.251.214.32:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées depuis le client vers le DataNode
blk_-7282356322111075290,081111 063923 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.149:50010 is added to blk_-7282356322111075290 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le nouvel emplacement du bloc. Étape 3 : Le bloc est ajouté avec succès au système de fichiers HDFS.
blk_-5330522460969948971,081111 063944 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.65:50010 is added to blk_-5330522460969948971 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout d'un bloc de données. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter l'ajout du bloc. Étape 3 : Le bloc est ajouté avec succès au nœud de données spécifié.
blk_1077394056781488,081111 064011 22583 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_1077394056781488 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le PacketResponder a achevé sa tâche. Étape 3 : La fermeture du PacketResponder est une opération normale
blk_6054235487623373096,081111 064106 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001709_0/part-01709. blk_6054235487623373096,Normal,Allocation d'un bloc dans HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem est sollicité pour allouer un bloc pour stocker les données. Étape 3 : Le bloc est alloué avec succès et son identifiant est généré.
blk_-7256345477493725857,081111 064209 22299 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-7256345477493725857 terminating,Normal,Fin de la transmission de données,Étape 1 : Le DataNode a terminé la transmission de données pour un bloc spécifique. Étape 2 : Le processus PacketResponder a été arrêté après avoir accompli sa tâche. Étape 3 : Le message INFO indique que l'opération s'est déroulée normalement sans erreur.
blk_3480684347183600958,081111 064322 6765 INFO dfs.DataNode$PacketResponder: Received block blk_3480684347183600958 of size 67108864 from /10.251.111.209,Normal,Réception d'un bloc de données,Étape 1 : Le nœud de données reçoit un bloc de données. Étape 2 : Le bloc est enregistré avec succès. Étape 3 : L'événement est enregistré dans les journaux HDFS
blk_9034993982993401678,081111 064501 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001635_0/part-01635. blk_9034993982993401678,Normal,Allocation de bloc pour un fichier temporaire,Étape 1 : Le système de fichiers HDFS reçoit une demande d'écriture de données. Étape 2 : Le NameSystem est sollicité pour allouer un bloc pour stocker les données. Étape 3 : Le bloc est alloué avec succès et son identifiant est généré.
blk_-1821104627978106102,081111 064603 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.5:50010 is added to blk_-1821104627978106102 size 67108864,Normal,Ajout d'un bloc de données à HDFS,Étape 1 : Le système de fichiers HDFS reçoit une demande d'ajout de bloc. Étape 2 : Le NameSystem met à jour la carte de blocs pour refléter le changement. Étape 3 : Le bloc est ajouté avec succès au nœud de données spécifié.
blk_8116683912654412228,081111 064615 22671 INFO dfs.DataNode$DataXceiver: Receiving block blk_8116683912654412228 src: /10.251.39.179:42019 dest: /10.251.39.179:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées depuis le client vers le DataNode
blk_-8329840785892216949,081111 064710 22306 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_-8329840785892216949 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le DataNode a terminé le traitement d'un bloc de données. Étape 2 : Le PacketResponder a achevé sa tâche pour le bloc spécifié. Étape 3 : La fin du traitement est signalée avec un message d'information pour confirmer la terminaison du processus.
blk_8254500345987409515,081111 064806 22602 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_8254500345987409515 terminating,Normal,Fin de traitement d'un bloc de données,Étape 1 : Le nœud de données a terminé le traitement d'un bloc. Étape 2 : Le bloc a été traité avec succès. Étape 3 : Le processus PacketResponder est arrêté
blk_-4657886075935807358,081111 064823 22556 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4657886075935807358 src: /10.251.31.160:53084 dest: /10.251.31.160:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées de la source à la destination spécifiée
blk_8201813022998766557,081111 064835 22032 INFO dfs.DataNode$DataXceiver: Receiving block blk_8201813022998766557 src: /10.251.203.4:51404 dest: /10.251.203.4:50010,Normal,Réception d'un bloc de données,Étape 1 : Le DataNode reçoit une demande de transfert de données. Étape 2 : Le bloc de données est identifié par son ID unique. Étape 3 : Les données sont transférées depuis le client vers le DataNode
blk_-4438918035940270891,081111 065205 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-4438918035940270891 is added to invalidSet of 10.251.71.193:50010,Normal,Suppression d'un bloc de données corrompu,Étape 1 : Le système de fichiers HDFS détecte un bloc de données corrompu. Étape 2 : Le bloc est ajouté à l'ensemble des blocs invalides. Étape 3 : Le système supprime le bloc pour maintenir l'intégrité des données.
blk_5616920288053661280,081111 065205 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_5616920288053661280 is added to invalidSet of 10.251.42.9:50010,Normal,Suppression d'un bloc dans HDFS,Étape 1 : Le système de fichiers HDFS a détecté un bloc corrompu ou inutilisable. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides. Étape 3 : Le système HDFS a mis à jour son état pour refléter la suppression du bloc
blk_1815340037591016775,081111 065206 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_1815340037591016775 is added to invalidSet of 10.250.9.207:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou non valide. Étape 2 : Le bloc a été identifié et ajouté à l'ensemble des blocs invalides. Étape 3 : Le système a enregistré l'événement pour suivre les opérations de maintenance et de réparation du système de fichiers.
blk_2154193600525549460,081111 065208 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_2154193600525549460 is added to invalidSet of 10.251.43.147:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou inutilisable. Étape 2 : Le bloc a été ajouté à l'ensemble des blocs invalides. Étape 3 : Le système HDFS a enregistré l'événement pour suivre les opérations de maintenance
blk_5580254744888391593,081111 065211 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_5580254744888391593 is added to invalidSet of 10.251.201.204:50010,Normal,Suppression d'un bloc de données,Étape 1 : Le système de fichiers HDFS a détecté un bloc de données corrompu ou inutilisable. Étape 2 : Le bloc a été identifié et ajouté à l'ensemble des blocs invalides. Étape 3 : Le système a enregistré l'événement pour suivre les opérations de maintenance
blk_-1641081065757890722,081111 065217 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.delete: blk_-1641081065757890722 is added to invalidSet of 10.251.107.242:50010,Normal,Suppression d'un bloc de données corrompu,Étape 1 : Le système de fichiers HDFS détecte un bloc de données corrompu. Étape 2 : Le système ajoute le bloc corrompu à l'ensemble des blocs invalides. Étape 3 : Le bloc est supprimé pour maintenir l'intégrité des données
